iteration,red_power,blue_power,cofm_ratio,win_side
5495,8.055369,7.56222,1.07,BLUE
5496,8.782629,7.811112,1.12,RED
5497,9.992638,5.199679,1.92,RED
5498,8.369513,8.493152,0.99,BLUE
5499,9.611809,8.778174,1.09,BLUE
5500,8.570535,6.539625,1.31,RED
5501,7.1370287,5.706983,1.25,RED
5502,13.014507,6.0459375,2.15,RED
5503,7.8204484,5.355938,1.46,RED
5504,7.34634,7.223219,1.02,BLUE
5505,7.2455077,7.168995,1.01,BLUE
5506,11.533436,5.3723025,2.15,RED
5507,9.1056,9.1705265,0.99,BLUE
5508,12.944778,6.026257,2.15,RED
5509,12.606925,8.113896,1.55,RED
5510,10.9768095,6.685455,1.64,RED
5511,9.640668,7.740258,1.25,RED
5512,7.3211136,4.830861,1.52,RED
5513,12.732664,6.47855,1.97,RED
5514,8.292063,8.654155,0.96,BLUE
5515,12.422118,8.334081,1.49,RED
5516,9.485912,6.0141134,1.58,RED
5517,7.0120893,5.0865827,1.38,RED
5518,7.78968,6.802465,1.15,RED
5519,8.831866,5.814026,1.52,RED
5520,12.561194,8.606185,1.46,RED
5521,8.194913,6.0704646,1.35,RED
5522,12.018556,6.7347994,1.78,RED
5523,8.787006,8.887865,0.99,BLUE
5524,11.421458,8.764623,1.3,RED
5525,7.9129663,7.155963,1.11,RED
5526,9.344926,5.553177,1.68,RED
5527,8.517646,5.088362,1.67,RED
5528,11.199843,6.1407237,1.82,RED
5529,12.156581,6.518812,1.86,RED
5530,9.867073,5.9511633,1.66,RED
5531,7.0993223,7.0899076,1.0,BLUE
5532,10.115838,8.099089,1.25,RED
5533,10.116876,6.2303586,1.62,RED
5534,8.475917,6.7792535,1.25,RED
5535,8.767339,6.546749,1.34,RED
5536,12.517512,6.8474817,1.83,RED
5537,7.355944,6.6224318,1.11,RED
5538,7.117364,8.429105,0.84,BLUE
5539,12.415481,4.809813,2.58,RED
5540,10.855224,7.27415,1.49,RED
5541,9.17669,5.831674,1.57,RED
5542,10.5559845,6.557181,1.61,RED
5543,9.101065,6.7198677,1.35,RED
5544,13.0945425,7.1997924,1.82,RED
5545,8.309019,8.53279,0.97,BLUE
5546,10.028106,7.1058903,1.41,RED
5547,7.4714284,8.908224,0.84,BLUE
5548,11.83468,8.450926,1.4,RED
5549,11.407408,6.943473,1.64,RED
5550,8.227861,7.0296264,1.17,RED
5551,11.067588,6.0437136,1.83,RED
5552,11.324983,6.110727,1.85,RED
5553,12.618473,6.8915234,1.83,RED
5554,9.084517,6.7521873,1.35,RED
5555,10.366244,7.054064,1.47,RED
5556,10.567289,6.455099,1.64,RED
5557,10.831309,6.686223,1.62,RED
5558,12.563575,8.932717,1.41,RED
5559,8.180475,8.55428,0.96,BLUE
5560,9.750593,4.945514,1.97,RED
5561,8.728277,5.9120574,1.48,RED
5562,8.1371,6.673169,1.22,RED
5563,8.849861,4.441572,1.99,RED
5564,12.42536,8.138718,1.53,RED
5565,11.684227,5.0277014,2.32,RED
5566,12.446022,5.206627,2.39,RED
5567,10.903007,4.7871714,2.28,RED
5568,11.250365,8.686865,1.3,RED
5569,9.409247,7.245528,1.3,RED
5570,9.928016,5.9591885,1.67,RED
5571,12.02898,5.504549,2.19,RED
5572,12.938785,4.9610286,2.61,RED
5573,13.477367,8.508431,1.58,RED
5574,12.342913,7.130288,1.73,RED
5575,6.799032,7.0738435,0.96,BLUE
5576,10.58536,4.9986444,2.12,RED
5577,7.5278764,6.027619,1.25,RED
5578,6.521101,4.8623037,1.34,RED
5579,11.006135,6.2532253,1.76,RED
5580,12.065716,6.7326713,1.79,RED
5581,6.779876,4.780972,1.42,RED
5582,6.8688936,5.727137,1.2,RED
5583,11.789702,7.470625,1.58,RED
5584,11.486557,9.236064,1.24,RED
5585,11.147107,8.023894,1.39,RED
5586,8.448496,5.558993,1.52,RED
5587,8.858096,8.270869,1.07,BLUE
5588,9.140981,7.1229825,1.28,RED
5589,8.648074,8.001528,1.08,BLUE
5590,7.1424947,7.646825,0.93,BLUE
5591,12.008031,7.6086655,1.58,RED
5592,10.916935,8.239193,1.33,RED
5593,8.1764965,7.1882906,1.14,RED
5594,10.435525,7.7367377,1.35,RED
5595,10.660174,5.138058,2.07,RED
5596,6.881652,7.534318,0.91,BLUE
5597,7.889494,6.335818,1.25,RED
5598,11.7110195,9.357675,1.25,RED
5599,6.3974047,9.221579,0.69,BLUE
5600,8.886583,8.7936945,1.01,BLUE
5601,7.505885,8.271239,0.91,BLUE
5602,9.793575,6.0127835,1.63,RED
5603,11.723521,8.606181,1.36,RED
5604,11.372675,7.282375,1.56,RED
5605,8.585031,5.9153504,1.45,RED
5606,12.192444,6.476611,1.88,RED
5607,11.913749,9.063072,1.31,RED
5608,10.559469,5.4717317,1.93,RED
5609,12.556342,7.9575224,1.58,RED
5610,7.266706,6.2799635,1.16,RED
5611,7.0750446,8.303962,0.85,BLUE
5612,9.376842,8.616043,1.09,BLUE
5613,9.347272,7.854533,1.19,RED
5614,11.234933,5.3515754,2.1,RED
5615,7.810649,7.189038,1.09,BLUE
5616,12.536012,8.102681,1.55,RED
5617,12.49354,4.6327195,2.7,RED
5618,9.311278,5.067104,1.84,RED
5619,12.946675,4.5592713,2.84,RED
5620,8.090856,5.085376,1.59,RED
5621,9.139267,7.494041,1.22,RED
5622,9.962278,5.013667,1.99,RED
5623,7.8312,8.7632,0.89,BLUE
5624,6.215656,7.794065,0.8,BLUE
5625,9.988228,7.3692813,1.36,RED
5626,10.361387,6.1642222,1.68,RED
5627,11.5649395,6.3631525,1.82,RED
5628,11.805017,6.22455,1.9,RED
5629,10.766214,6.3091784,1.71,RED
5630,10.501688,7.1585846,1.47,RED
5631,10.306328,6.1902547,1.66,RED
5632,8.990229,7.5630307,1.19,RED
5633,11.323589,6.135951,1.85,RED
5634,8.558485,8.482564,1.01,BLUE
5635,10.471479,6.6830544,1.57,RED
5636,6.9566083,6.79359,1.02,BLUE
5637,9.29211,4.6310925,2.01,RED
5638,8.349463,4.8244443,1.73,RED
5639,7.867262,5.040898,1.56,RED
5640,7.983443,4.495544,1.78,RED
5641,9.442304,5.818967,1.62,RED
5642,9.259481,5.1815314,1.79,RED
5643,8.448363,6.1356916,1.38,RED
5644,7.331126,6.3933315,1.15,RED
5645,12.899112,6.3736763,2.02,RED
5646,8.631742,8.194675,1.05,BLUE
5647,9.700268,5.0491695,1.92,RED
5648,9.031435,4.5387015,1.99,RED
5649,8.615802,5.2084465,1.65,RED
5650,9.890211,8.556621,1.16,RED
5651,10.238134,4.8568926,2.11,RED
5652,9.069351,7.2934628,1.24,RED
5653,10.563586,5.5712204,1.9,RED
5654,12.072818,7.955632,1.52,RED
5655,8.801749,5.2036242,1.69,RED
5656,7.6209674,5.1248364,1.49,RED
5657,8.260531,6.4822955,1.27,RED
5658,10.54101,6.7452493,1.56,RED
5659,8.169885,8.352713,0.98,BLUE
5660,10.583668,6.9928093,1.51,RED
5661,9.250557,5.601666,1.65,RED
5662,9.786126,8.995993,1.09,BLUE
5663,6.730417,4.6827664,1.44,RED
5664,9.169923,8.873276,1.03,BLUE
5665,11.192492,6.5577717,1.71,RED
5666,12.17071,4.9062495,2.48,RED
5667,10.349246,4.8011537,2.16,RED
5668,9.80188,5.502642,1.78,RED
5669,7.999605,5.902814,1.36,RED
5670,7.424537,6.1724157,1.2,RED
5671,7.3451324,5.0366263,1.46,RED
5672,8.029184,4.6675973,1.72,RED
5673,11.425532,6.4038076,1.78,RED
5674,8.775948,6.545795,1.34,RED
5675,8.708322,8.153816,1.07,BLUE
5676,12.273706,6.165187,1.99,RED
5677,9.153247,5.3936,1.7,RED
5678,8.8525095,8.849418,1.0,BLUE
5679,10.947745,5.1291523,2.13,RED
5680,8.787094,6.2077665,1.42,RED
5681,7.6334023,6.4700546,1.18,RED
5682,11.708592,6.048097,1.94,RED
5683,11.835632,5.9617414,1.99,RED
5684,9.782686,4.8440413,2.02,RED
5685,9.408989,7.583814,1.24,RED
5686,8.6900215,6.365103,1.37,RED
5687,9.193169,5.283898,1.74,RED
5688,8.742984,5.798402,1.51,RED
5689,8.064083,5.253927,1.53,RED
5690,11.13439,7.412181,1.5,RED
5691,7.5675645,6.0283084,1.26,RED
5692,12.577493,6.300185,2.0,RED
5693,10.495906,6.3814116,1.64,RED
5694,11.4675,4.8022456,2.39,RED
5695,8.015825,7.646312,1.05,BLUE
5696,10.173424,6.5658503,1.55,RED
5697,9.547056,6.6743574,1.43,RED
5698,8.589202,8.003322,1.07,BLUE
5699,9.074551,7.224896,1.26,RED
5700,11.153581,5.294488,2.11,RED
5701,11.966527,6.938836,1.72,RED
5702,8.640245,6.559262,1.32,RED
5703,9.363922,8.482637,1.1,BLUE
5704,10.7429695,8.291334,1.3,RED
5705,12.027514,7.33129,1.64,RED
5706,7.385559,6.974736,1.06,BLUE
5707,7.0989146,5.846283,1.21,RED
5708,8.875543,5.416297,1.64,RED
5709,8.883267,6.2954926,1.41,RED
5710,9.144642,5.4291105,1.68,RED
5711,10.713708,7.437127,1.44,RED
5712,12.047783,7.309866,1.65,RED
5713,9.861237,7.2646112,1.36,RED
5714,9.096847,6.8788824,1.32,RED
5715,10.742842,5.577429,1.93,RED
5716,8.271551,7.9594007,1.04,BLUE
5717,8.278787,6.7007337,1.24,RED
5718,7.066145,7.6746182,0.92,BLUE
5719,8.300609,4.979434,1.67,RED
5720,7.106924,4.3867126,1.62,RED
5721,8.969801,5.050543,1.78,RED
5722,12.128437,6.4193583,1.89,RED
5723,8.339597,8.479471,0.98,BLUE
5724,6.776321,5.5023794,1.23,RED
5725,8.165334,8.925429,0.91,BLUE
5726,9.636657,5.888656,1.64,RED
5727,11.900178,8.148099,1.46,RED
5728,7.355052,9.038767,0.81,BLUE
5729,11.621631,6.2339997,1.86,RED
5730,7.569716,8.169329,0.93,BLUE
5731,8.174203,5.3588724,1.53,RED
5732,6.6441245,7.796278,0.85,BLUE
5733,12.371159,7.7378635,1.6,RED
5734,8.387794,8.946679,0.94,BLUE
5735,6.4265323,4.8968773,1.31,RED
5736,9.466688,6.0790153,1.56,RED
5737,7.0322423,8.406431,0.84,BLUE
5738,7.1312695,8.571409,0.83,BLUE
5739,11.974715,7.1566176,1.67,RED
5740,12.548413,8.126618,1.54,RED
5741,7.7518835,5.589874,1.39,RED
5742,9.705974,7.229671,1.34,RED
5743,8.980159,5.974126,1.5,RED
5744,8.416399,4.8283973,1.74,RED
5745,8.565288,8.415471,1.02,BLUE
5746,12.446851,9.342582,1.33,RED
5747,6.4690294,8.569503,0.75,BLUE
5748,7.0865397,5.9970484,1.18,RED
5749,12.380376,7.3013167,1.7,RED
5750,10.719506,6.4008374,1.67,RED
5751,13.325001,4.7906566,2.78,RED
5752,11.460302,5.713153,2.01,RED
5753,11.186706,7.3336596,1.53,RED
5754,8.845006,8.058202,1.1,BLUE
5755,7.081966,6.7526736,1.05,BLUE
5756,9.935814,8.914698,1.11,RED
5757,8.721774,4.6267366,1.89,RED
5758,8.462153,7.3155236,1.16,RED
5759,11.877209,6.4071703,1.85,RED
5760,10.102304,8.280256,1.22,RED
5761,10.435558,5.2238975,2.0,RED
5762,11.065063,5.6607714,1.95,RED
5763,8.195719,5.4815636,1.5,RED
5764,11.199461,6.903042,1.62,RED
5765,11.3572855,6.4462605,1.76,RED
5766,12.338719,6.015951,2.05,RED
5767,9.555669,6.5698886,1.45,RED
5768,6.5256586,4.7131996,1.38,RED
5769,11.774018,8.389142,1.4,RED
5770,10.661706,7.48901,1.42,RED
5771,11.863961,7.0004144,1.69,RED
5772,12.469211,8.386762,1.49,RED
5773,12.647591,5.1366944,2.46,RED
5774,10.38971,5.9806075,1.74,RED
5775,7.8138456,5.9226193,1.32,RED
5776,8.911088,6.0619097,1.47,RED
5777,9.818164,6.2272806,1.58,RED
5778,10.1358385,5.489247,1.85,RED
5779,9.181872,8.719851,1.05,BLUE
5780,8.555667,7.479378,1.14,RED
5781,11.657262,6.240389,1.87,RED
5782,8.201536,6.5280004,1.26,RED
5783,13.302699,5.8248963,2.28,RED
5784,9.124091,5.0973005,1.79,RED
5785,12.86705,8.854847,1.45,RED
5786,9.507521,7.399717,1.28,RED
5787,6.8557,6.0094967,1.14,RED
5788,9.963884,6.7664557,1.47,RED
5789,9.281852,6.8392396,1.36,RED
5790,7.328405,6.6601005,1.1,BLUE
5791,7.426296,7.6383586,0.97,BLUE
5792,8.534667,8.863311,0.96,BLUE
5793,6.553038,7.7515116,0.85,BLUE
5794,6.604024,5.3951883,1.22,RED
5795,7.0715275,6.2631736,1.13,RED
5796,10.119702,7.339678,1.38,RED
5797,8.806045,8.253687,1.07,BLUE
5798,7.409266,5.5319643,1.34,RED
5799,8.034413,4.997364,1.61,RED
5800,12.238455,4.7461166,2.58,RED
5801,7.789448,4.976599,1.57,RED
5802,8.112152,6.9005866,1.18,RED
5803,12.438874,7.9472346,1.57,RED
5804,6.167629,5.185772,1.19,RED
5805,11.605631,6.36669,1.82,RED
5806,12.076119,5.4736795,2.21,RED
5807,8.637032,7.9787498,1.08,BLUE
5808,8.771194,6.67552,1.31,RED
5809,9.110221,6.951674,1.31,RED
5810,11.796306,5.6452756,2.09,RED
5811,9.361237,4.9112315,1.91,RED
5812,9.52568,9.055342,1.05,BLUE
5813,7.702558,8.04852,0.96,BLUE
5814,10.921094,8.810029,1.24,RED
5815,9.102479,6.801429,1.34,RED
5816,11.364241,7.4875526,1.52,RED
5817,10.216146,8.297311,1.23,RED
5818,6.4186344,7.763079,0.83,BLUE
5819,6.9080286,7.433375,0.93,BLUE
5820,7.2780337,6.437072,1.13,RED
5821,11.852861,4.887867,2.42,RED
5822,10.6548,7.4443517,1.43,RED
5823,12.171006,8.804112,1.38,RED
5824,9.626558,5.8229427,1.65,RED
5825,13.244066,6.9574428,1.9,RED
5826,8.591287,6.645301,1.29,RED
5827,10.758347,5.938406,1.81,RED
5828,8.42926,9.156752,0.92,BLUE
5829,10.293359,5.2204514,1.97,RED
5830,10.355103,8.785845,1.18,RED
5831,12.692886,8.248912,1.54,RED
5832,6.983024,5.7861342,1.21,RED
5833,7.058285,5.1751695,1.36,RED
5834,11.812248,5.7618704,2.05,RED
5835,8.55526,4.590749,1.86,RED
5836,12.669619,8.267515,1.53,RED
5837,13.436599,6.6407976,2.02,RED
5838,8.874909,4.6174407,1.92,RED
5839,12.952154,8.269233,1.57,RED
5840,8.724491,7.6560965,1.14,RED
5841,6.549204,7.886235,0.83,BLUE
5842,7.289965,5.6278777,1.3,RED
5843,7.2649307,7.106249,1.02,BLUE
5844,9.735315,6.034265,1.61,RED
5845,12.838916,4.5996604,2.79,RED
5846,10.198075,5.6237226,1.81,RED
5847,7.8352857,8.47204,0.92,BLUE
5848,7.839952,6.55372,1.2,RED
5849,9.85945,7.7363024,1.27,RED
5850,10.38531,9.374729,1.11,RED
5851,10.393664,5.4938493,1.89,RED
5852,8.772356,6.78733,1.29,RED
5853,11.607608,6.5195985,1.78,RED
5854,10.82468,8.6031065,1.26,RED
5855,10.854056,7.1784,1.51,RED
5856,7.08455,7.2877283,0.97,BLUE
5857,6.4976916,8.5079155,0.76,BLUE
5858,9.37394,7.94993,1.18,RED
5859,10.0444355,6.6227636,1.52,RED
5860,10.191261,7.811562,1.3,RED
5861,7.6367884,6.359924,1.2,RED
5862,10.455053,8.147399,1.28,RED
5863,9.787725,6.3800855,1.53,RED
5864,6.499877,7.4655046,0.87,BLUE
5865,12.078082,8.391027,1.44,RED
5866,10.738847,7.6745653,1.4,RED
5867,8.387603,7.723695,1.09,BLUE
5868,10.584871,8.136312,1.3,RED
5869,7.03357,6.9534106,1.01,BLUE
5870,10.617469,5.2485747,2.02,RED
5871,7.1202164,6.9584813,1.02,BLUE
5872,10.640218,6.2541137,1.7,RED
5873,8.857028,4.780043,1.85,RED
5874,8.177523,6.599707,1.24,RED
5875,12.22899,5.7168293,2.14,RED
5876,11.384833,8.219365,1.39,RED
5877,6.7454705,7.710186,0.87,BLUE
5878,11.801832,6.7269444,1.75,RED
5879,7.4566054,6.9044995,1.08,BLUE
5880,7.1626444,7.930735,0.9,BLUE
5881,9.076577,7.9004073,1.15,RED
5882,9.946341,6.4865456,1.53,RED
5883,7.8541503,5.914853,1.33,RED
5884,8.740782,7.7379837,1.13,RED
5885,11.837096,7.2535167,1.63,RED
5886,9.917441,6.6083174,1.5,RED
5887,9.574308,6.6926394,1.43,RED
5888,8.335445,8.03214,1.04,BLUE
5889,10.426638,7.933935,1.31,RED
5890,7.510469,5.4710197,1.37,RED
5891,7.4607882,7.7180443,0.97,BLUE
5892,8.239469,9.022235,0.91,BLUE
5893,9.876638,8.30703,1.19,RED
5894,11.231758,6.795418,1.65,RED
5895,9.027109,4.8955455,1.84,RED
5896,7.132693,5.150969,1.38,RED
5897,9.958361,6.2955284,1.58,RED
5898,6.412995,5.389325,1.19,RED
5899,9.348057,6.939337,1.35,RED
5900,8.719893,6.5634155,1.33,RED
5901,9.279892,6.82113,1.36,RED
5902,11.443452,8.498073,1.35,RED
5903,7.1781497,7.316711,0.98,BLUE
5904,7.3240495,7.886363,0.93,BLUE
5905,10.526833,9.247991,1.14,RED
5906,9.097675,5.9498353,1.53,RED
5907,8.332955,4.83741,1.72,RED
5908,6.373096,6.475946,0.98,BLUE
5909,10.725567,8.081104,1.33,RED
5910,6.975124,6.4566174,1.08,BLUE
5911,12.118868,6.041548,2.01,RED
5912,7.13593,9.054747,0.79,BLUE
5913,7.583754,7.0660925,1.07,BLUE
5914,7.194531,6.5692277,1.1,BLUE
5915,12.3940115,8.233071,1.51,RED
5916,6.5752068,8.6904745,0.76,BLUE
5917,11.242737,8.700383,1.29,RED
5918,11.7290125,5.0264163,2.33,RED
5919,12.893091,8.431649,1.53,RED
5920,8.266258,6.0803638,1.36,RED
5921,6.632142,4.596511,1.44,RED
5922,7.4147,8.841395,0.84,BLUE
5923,9.5904045,4.965841,1.93,RED
5924,10.250367,6.81357,1.5,RED
5925,8.886114,7.5846567,1.17,RED
5926,6.8793116,9.227941,0.75,BLUE
5927,11.015894,6.245996,1.76,RED
5928,9.507098,7.6628766,1.24,RED
5929,12.107027,6.291807,1.92,RED
5930,7.9107933,5.639711,1.4,RED
5931,9.840251,4.461883,2.21,RED
5932,9.659126,4.9591637,1.95,RED
5933,8.501757,5.329871,1.6,RED
5934,11.1973715,7.5181613,1.49,RED
5935,9.71091,8.392244,1.16,RED
5936,8.488344,4.6508684,1.83,RED
5937,12.188847,5.1579447,2.36,RED
5938,8.047144,7.4870434,1.07,BLUE
5939,12.135099,5.9348464,2.04,RED
5940,9.124941,8.224801,1.11,RED
5941,9.198151,7.7435236,1.19,RED
5942,8.858421,8.126994,1.09,BLUE
5943,13.140797,7.685659,1.71,RED
5944,11.411264,4.5927286,2.48,RED
5945,11.357775,5.477468,2.07,RED
5946,11.599588,5.944182,1.95,RED
5947,11.65883,5.333211,2.19,RED
5948,9.69064,5.122876,1.89,RED
5949,11.6011915,4.925904,2.36,RED
5950,10.343967,7.248148,1.43,RED
5951,7.4172,4.8880095,1.52,RED
5952,7.2203712,7.793664,0.93,BLUE
5953,6.782851,5.677767,1.19,RED
5954,8.672445,5.0188622,1.73,RED
5955,11.854281,8.472566,1.4,RED
5956,11.808473,6.518996,1.81,RED
5957,10.820735,7.368379,1.47,RED
5958,9.060926,8.867662,1.02,BLUE
5959,9.1186285,5.5212126,1.65,RED
5960,6.8123107,8.317634,0.82,BLUE
5961,9.978769,7.7376375,1.29,RED
5962,9.6129875,6.3868937,1.51,RED
5963,9.453669,8.25163,1.15,RED
5964,8.392727,8.153784,1.03,BLUE
5965,8.2746315,5.709845,1.45,RED
5966,8.570219,8.782441,0.98,BLUE
5967,8.016687,7.22717,1.11,RED
5968,10.672385,6.156105,1.73,RED
5969,6.7059336,4.934479,1.36,RED
5970,11.232295,4.73491,2.37,RED
5971,11.637521,6.433742,1.81,RED
5972,7.532524,8.772042,0.86,BLUE
5973,11.592872,6.914399,1.68,RED
5974,11.335075,6.694141,1.69,RED
5975,11.637731,7.43615,1.57,RED
5976,12.394273,4.7596803,2.6,RED
5977,9.845141,8.628981,1.14,RED
5978,8.641032,6.9546204,1.24,RED
5979,8.160815,8.164783,1.0,BLUE
5980,10.46439,6.171688,1.7,RED
5981,10.61441,7.699371,1.38,RED
5982,8.543841,5.553707,1.54,RED
5983,7.5016174,4.694564,1.6,RED
5984,11.321028,8.981784,1.26,RED
5985,8.966248,8.1815605,1.1,BLUE
5986,10.046081,4.542332,2.21,RED
5987,8.626195,6.3753467,1.35,RED
5988,9.086364,6.7965717,1.34,RED
5989,9.251732,6.9687896,1.33,RED
5990,6.9839673,6.735218,1.04,BLUE
5991,8.772872,9.218942,0.95,BLUE
5992,8.530062,7.8558598,1.09,BLUE
5993,11.414831,9.101851,1.25,RED
5994,6.6042247,6.7371583,0.98,BLUE
5995,8.521682,5.3373413,1.6,RED
5996,10.7134695,6.19046,1.73,RED
5997,6.20996,7.6958914,0.81,BLUE
5998,10.122577,8.080385,1.25,RED
5999,7.2768054,7.601115,0.96,BLUE
6000,10.931787,9.1960535,1.19,RED
6001,9.411715,8.475403,1.11,RED
6002,9.617794,6.645497,1.45,RED
6003,9.219046,6.4519067,1.43,RED
6004,12.693471,5.6734,2.24,RED
6005,11.401119,5.5256577,2.06,RED
6006,7.7331305,6.1527066,1.26,RED
6007,7.2277956,5.67428,1.27,RED
6008,11.04096,8.1561575,1.35,RED
6009,9.708521,5.6152525,1.73,RED
6010,8.197205,5.305647,1.54,RED
6011,8.955169,7.4851937,1.2,RED
6012,9.081352,6.734281,1.35,RED
6013,10.790882,4.6087995,2.34,RED
6014,9.627378,8.826244,1.09,BLUE
6015,12.736868,5.3308387,2.39,RED
6016,8.462238,8.530711,0.99,BLUE
6017,8.002707,9.0002165,0.89,BLUE
6018,12.9945965,7.1391773,1.82,RED
6019,12.267012,5.437421,2.26,RED
6020,8.646153,6.847351,1.26,RED
6021,9.940255,5.4612246,1.82,RED
6022,11.899171,5.2078667,2.28,RED
6023,8.836926,6.1089892,1.45,RED
6024,6.998771,6.390072,1.1,BLUE
6025,12.402301,7.841183,1.58,RED
6026,9.715181,7.550282,1.29,RED
6027,10.070503,6.0916295,1.65,RED
6028,8.80366,7.8919744,1.12,RED
6029,10.733135,6.796816,1.58,RED
6030,7.7401643,7.2209797,1.07,BLUE
6031,11.812093,7.5550895,1.56,RED
6032,10.001922,6.9273043,1.44,RED
6033,10.672943,5.983751,1.78,RED
6034,9.276752,6.593647,1.41,RED
6035,8.504933,4.2584953,2.0,RED
6036,10.394076,7.2602863,1.43,RED
6037,13.468326,8.3578825,1.61,RED
6038,8.992218,5.353484,1.68,RED
6039,12.214329,8.888059,1.37,RED
6040,8.004988,7.3490915,1.09,BLUE
6041,6.5118446,6.0250626,1.08,BLUE
6042,6.645507,6.0196376,1.1,BLUE
6043,6.34357,5.934648,1.07,BLUE
6044,12.532488,6.898847,1.82,RED
6045,7.084334,7.196335,0.98,BLUE
6046,6.637799,4.6424747,1.43,RED
6047,9.048855,7.7703285,1.16,RED
6048,8.268235,7.8898573,1.05,BLUE
6049,10.813693,5.804798,1.86,RED
6050,7.871274,6.047412,1.3,RED
6051,8.099298,6.567496,1.23,RED
6052,9.226347,6.2065344,1.49,RED
6053,12.0704,7.0303197,1.72,RED
6054,8.3534355,8.491216,0.98,BLUE
6055,12.308186,6.091675,2.02,RED
6056,11.497487,7.800562,1.47,RED
6057,10.332683,6.1631484,1.68,RED
6058,7.852755,7.8632827,1.0,BLUE
6059,9.368718,4.4791975,2.09,RED
6060,8.220067,9.077021,0.91,BLUE
6061,9.2714205,5.534851,1.68,RED
6062,12.499186,8.506193,1.47,RED
6063,11.171382,5.506965,2.03,RED
6064,7.900753,5.123929,1.54,RED
6065,9.042797,7.5489917,1.2,RED
6066,11.508838,7.204373,1.6,RED
6067,7.3550744,8.712814,0.84,BLUE
6068,8.74621,8.010194,1.09,BLUE
6069,7.28605,5.442765,1.34,RED
6070,10.7299385,6.354988,1.69,RED
6071,6.8133388,8.425355,0.81,BLUE
6072,11.245999,5.8385596,1.93,RED
6073,11.6515,6.202128,1.88,RED
6074,12.251519,8.342589,1.47,RED
6075,11.484076,5.861784,1.96,RED
6076,9.569321,7.140728,1.34,RED
6077,11.799981,7.4241376,1.59,RED
6078,7.493882,8.245678,0.91,BLUE
6079,7.62132,7.825102,0.97,BLUE
6080,6.982607,5.9986806,1.16,RED
6081,7.6670146,5.7317014,1.34,RED
6082,8.608208,5.539685,1.55,RED
6083,11.48094,5.4535084,2.11,RED
6084,9.862811,6.717198,1.47,RED
6085,6.6932783,8.168592,0.82,BLUE
6086,10.811685,5.1976967,2.08,RED
6087,10.15839,7.312644,1.39,RED
6088,8.662608,5.735899,1.51,RED
6089,11.320499,6.187747,1.83,RED
6090,12.482437,7.179836,1.74,RED
6091,11.788071,7.5228257,1.57,RED
6092,7.9597497,8.13547,0.98,BLUE
6093,9.057065,4.632261,1.96,RED
6094,6.016807,6.4122443,0.94,BLUE
6095,11.073979,7.298884,1.52,RED
6096,13.225292,8.402681,1.57,RED
6097,11.602072,8.103174,1.43,RED
6098,6.519762,5.0528817,1.29,RED
6099,8.68654,7.0102816,1.24,RED
6100,6.8741074,7.059367,0.97,BLUE
6101,8.202177,8.646004,0.95,BLUE
6102,13.0725565,7.4917855,1.74,RED
6103,11.797105,8.930459,1.32,RED
6104,12.349182,5.342908,2.31,RED
6105,6.3653107,7.4578457,0.85,BLUE
6106,10.303022,8.148993,1.26,RED
6107,11.476368,6.443564,1.78,RED
6108,10.809569,4.6633463,2.32,RED
6109,10.727712,6.445856,1.66,RED
6110,8.920919,7.82752,1.14,RED
6111,8.094344,5.576784,1.45,RED
6112,8.58883,6.6557393,1.29,RED
6113,6.89456,8.075759,0.85,BLUE
6114,8.465079,8.718563,0.97,BLUE
6115,8.077601,7.16389,1.13,RED
6116,7.023031,8.056028,0.87,BLUE
6117,11.867335,6.723642,1.77,RED
6118,9.497821,6.86638,1.38,RED
6119,7.586614,5.8721905,1.29,RED
6120,7.817334,8.1535,0.96,BLUE
6121,10.836341,7.1721992,1.51,RED
6122,11.335477,6.249637,1.81,RED
6123,8.132734,9.092915,0.89,BLUE
6124,8.909978,6.0910006,1.46,RED
6125,6.570486,5.2040176,1.26,RED
6126,9.574086,7.215737,1.33,RED
6127,10.313637,7.4159145,1.39,RED
6128,10.076243,6.424352,1.57,RED
6129,6.7018895,7.4604216,0.9,BLUE
6130,11.483331,5.545442,2.07,RED
6131,11.015091,6.2677417,1.76,RED
6132,10.438884,8.045062,1.3,RED
6133,12.658162,8.224789,1.54,RED
6134,12.247753,4.900647,2.5,RED
6135,6.198901,6.421548,0.97,BLUE
6136,9.571502,4.8896794,1.96,RED
6137,10.18711,7.0289874,1.45,RED
6138,10.299241,8.06439,1.28,RED
6139,9.092086,6.2919173,1.45,RED
6140,11.992107,4.288695,2.8,RED
6141,7.9718213,8.769094,0.91,BLUE
6142,12.876684,8.720367,1.48,RED
6143,10.906431,4.6463017,2.35,RED
6144,8.484036,5.4035773,1.57,RED
6145,9.203499,6.237584,1.48,RED
6146,13.157722,5.575205,2.36,RED
6147,9.065104,7.9954095,1.13,RED
6148,8.36419,4.6989484,1.78,RED
6149,9.489443,5.9963784,1.58,RED
6150,10.073984,4.8781157,2.07,RED
6151,11.327164,8.139457,1.39,RED
6152,9.692149,7.17088,1.35,RED
6153,6.760466,8.503134,0.8,BLUE
6154,9.661591,7.212558,1.34,RED
6155,7.2132397,4.855942,1.49,RED
6156,8.616555,6.70613,1.28,RED
6157,11.068902,4.4547467,2.48,RED
6158,8.110947,5.3282557,1.52,RED
6159,12.510095,4.9178405,2.54,RED
